Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Overlap_with_ch;Coloc_object_size;Coloc_object_intensity;Single_Coloc;Coloc_image_intensity;Coord_X;Coord_Y;Coord_Z
%background:/tmp/test//1 Ctrl 2.tif
1;0;3.0;8.0;1.0;118.33620633252198;0.0;0.0;0.0;true;0.012658227848101266;40.66666793823242;11.333333015441895;0.0
1;0;35.0;42.0;7.0;149.41506731302712;0.0;0.0;0.0;true;0.03182640144665461;42.85714340209961;19.799999237060547;0.0
1;0;22.0;22.0;1.0;106.8056461599628;0.0;0.0;0.0;true;0.018987341772151896;21.863636016845703;25.363636016845703;0.0
1;0;2.0;6.0;2.0;102.22871883724835;0.0;0.0;0.0;true;0.03164556962025317;30.5;27.0;0.0
1;0;4.0;8.0;2.0;48.39347812778319;0.0;0.0;0.0;true;0.07911392405063292;18.5;29.5;0.0
1;0;30.0;24.0;5.0;67.7335972941322;0.0;0.0;0.0;true;0.03354430379746835;22.733333587646484;1.8333333730697632;0.0
1;0;15.0;18.0;3.0;36.84674312536129;0.0;0.0;0.0;true;0.015189873417721517;26.200000762939453;10.733333587646484;0.0
1;0;14.0;18.0;1.0;56.13600353396259;0.0;0.0;0.0;true;0.03842676311030741;31.214284896850586;14.642857551574707;0.0
1;0;28.0;28.0;6.0;65.5095002355727;0.1420000046491623;108.0;68.24199676513672;true;0.086121157323689;26.0;18.535715103149414;0.0
1;0;6.0;8.0;2.0;133.24843660159866;0.0;0.0;0.0;true;0.03375527426160337;35.5;1.0;0.0
1;0;7.0;12.0;1.0;76.77522342165491;0.0;0.0;0.0;true;0.03616636528028933;45.0;35.0;0.0
1;0;14.0;22.0;5.0;71.80372436078501;0.21400000154972076;18.0;65.11000061035156;true;0.0971971066907776;44.42856979370117;2.142857074737549;0.0
1;0;35.0;33.0;13.0;69.62630452126223;0.0;0.0;0.0;true;0.037974683544303806;40.228572845458984;48.08571243286133;0.0
1;0;26.0;28.0;2.0;52.615576744865706;0.0;0.0;0.0;true;0.005355404089581305;13.461538314819336;4.461538314819336;0.0
1;0;50.0;44.0;7.0;59.24255689609216;0.4000000059604645;67.0;99.22599792480469;true;0.24759493670886062;31.600000381469727;40.0;0.0
1;0;11.0;16.0;2.0;73.67754419108621;1.0;108.0;68.24199676513672;true;0.5362485615650172;17.18181800842285;13.0;0.0
1;0;3.0;3.0;3.0;73.00326688706974;0.6660000085830688;5.0;38.25400161743164;true;0.19831223628691982;48.0;42.0;0.0
1;0;34.0;34.0;5.0;35.75855476688488;0.17599999904632568;10.0;84.79100036621094;true;0.14947877885331348;38.882354736328125;30.235294342041016;0.0
1;0;34.0;28.0;5.0;30.83082225624692;0.0;0.0;0.0;true;0.04151154132539092;11.852941513061523;43.82352828979492;0.0
1;0;5.0;7.0;2.0;64.38128327118514;0.0;0.0;0.0;true;0.06075949367088607;4.800000190734863;49.599998474121094;0.0
1;0;26.0;30.0;6.0;36.306854334102965;0.15299999713897705;28.0;43.42300033569336;true;0.0440603700097371;4.92307710647583;18.884614944458008;0.0
1;0;6.0;9.0;2.0;29.52413254405154;0.0;0.0;0.0;true;0.05801687763713081;0.5;46.5;0.0
1;0;6.0;10.0;2.0;33.810176850327345;0.0;0.0;0.0;true;0.1139240506329114;12.5;35.0;0.0
1;0;14.0;18.0;1.0;19.499047913022242;0.3569999933242798;35.0;60.03900146484375;true;0.1799276672694394;18.85714340209961;40.07143020629883;0.0
1;0;6.0;8.0;2.0;27.247252916015487;0.0;0.0;0.0;true;0.026371308016877634;0.5;37.0;0.0
1;0;7.0;10.0;1.0;24.53748977252159;0.0;0.0;0.0;true;0.0108499095840868;1.0;41.28571319580078;0.0
1;0;6.0;12.0;1.0;26.508234433789976;0.0;0.0;0.0;true;0.012658227848101269;11.666666984558105;25.16666603088379;0.0
1;0;1.0;1.0;1.0;11.019235099628776;0.0;0.0;0.0;true;0.189873417721519;48.0;28.0;0.0
